model,snr,final-ser,model-size,model-run-time
ViterbiNet,6,0.047027737696965534,7002,64.01616406440735
Transformer,8,0.032777742942174275,6960,111.2922945022583
ViterbiNet,8,0.02324996829032898,7002,63.640403270721436
Transformer,9,0.02049997409184774,6960,112.00485396385193
ViterbiNet,9,0.013972201148668924,7002,63.6725287437439
Transformer,10,0.014111093084017435,6960,112.17658638954163
ViterbiNet,10,0.010972203612327576,7002,63.84435796737671
Transformer,11,0.00602776845296224,6960,112.58287072181702
ViterbiNet,11,0.0057777661085128785,7002,63.76621770858765
Transformer,12,0.0015555491050084432,6960,128.89149928092957
ViterbiNet,12,0.0021388779083887735,7002,81.82446694374084
Transformer,13,0.0011944405237833658,6960,127.5949296951294
ViterbiNet,13,0.0009027729431788126,7002,81.77760291099548
Transformer,14,0.00026851753393809,6960,165.9031879901886
ViterbiNet,14,0.0003425908088684082,7002,97.97690939903259
Transformer,15,0.0001388887564341227,6960,162.27425575256348
ViterbiNet,15,9.259223937988282e-05,7002,98.49244117736816
Transformer,16,1.8518368403116862e-05,6960,162.80527925491333
ViterbiNet,16,8.333305517832438e-05,7002,97.64888596534729
Transformer,17,0.0,6960,162.22729086875916
ViterbiNet,17,0.0,7002,97.64886236190796
Transformer,0,0.18624995628992716,6960,111.70797300338745
ViterbiNet,0,0.18008329232533773,7002,63.766194581985474
Transformer,1,0.1644721798102061,6960,112.59714365005493
ViterbiNet,1,0.15688884496688843,7002,63.563173055648804
Transformer,2,0.14166662514209746,6960,112.16177773475647
ViterbiNet,2,0.13152773737907408,7002,63.85995268821716
Transformer,3,0.11927773813406627,6960,112.84843277931213
ViterbiNet,3,0.10830551385879517,7002,63.78181552886963
Transformer,4,0.1028888471921285,6960,112.5047652721405
ViterbiNet,4,0.08574995636940003,7002,63.84432911872864
Transformer,5,0.08097217917442322,6960,112.42665529251099
ViterbiNet,5,0.06858329037825267,7002,63.469420194625854
Transformer,6,0.05913884540398916,6960,112.20796155929565
ViterbiNet,6,0.05024995764096578,7002,63.85995030403137
Transformer,8,0.03383329808712006,6960,112.77029919624329
ViterbiNet,8,0.026333298484484353,7002,63.90684247016907
Transformer,9,0.023916640281677247,6960,112.45891308784485
ViterbiNet,9,0.017055529554684958,7002,63.74584484100342
Transformer,10,0.012444428006807963,6960,112.61408519744873
ViterbiNet,10,0.008861094911893208,7002,63.54752850532532
Transformer,11,0.0068055472771326704,6960,111.7549147605896
ViterbiNet,11,0.005888878305753072,7002,63.625627517700195
Transformer,12,0.001902769406636556,6960,127.86049175262451
ViterbiNet,12,0.002222211758295695,7002,81.90260171890259
Transformer,13,0.0015833274523417156,6960,128.5946934223175
ViterbiNet,13,0.001138882835706075,7002,82.19937825202942
Transformer,14,0.0004166652758916219,6960,179.957590341568
ViterbiNet,14,0.0007685152689615886,7002,98.38993215560913
Transformer,15,6.481468677520752e-05,6960,166.40248131752014
ViterbiNet,15,0.00037962794303894045,7002,97.55516242980957
Transformer,16,0.00017592549324035644,6960,162.93035173416138
ViterbiNet,16,1.8518368403116862e-05,7002,97.5551655292511
Transformer,17,0.0,6960,164.35189127922058
ViterbiNet,17,2.7777751286824546e-05,7002,97.72696876525879
Transformer,0,0.18580551266670228,6960,111.83304619789124
ViterbiNet,0,0.17947218139966328,7002,63.48503851890564
Transformer,1,0.16366662442684174,6960,111.75481081008911
ViterbiNet,1,0.15813884794712066,7002,64.25048327445984
Transformer,2,0.1421666246652603,6960,112.70292162895203
ViterbiNet,2,0.13277773638566334,7002,63.62565279006958
Transformer,3,0.12247218171755472,6960,111.66090178489685
ViterbiNet,3,0.10916662315527598,7002,63.57876777648926
Transformer,4,0.1005555135011673,6960,112.19228649139404
ViterbiNet,4,0.08716662148634592,7002,63.500659704208374
Transformer,5,0.07758328934510549,6960,112.64529848098755
ViterbiNet,5,0.06588884472846984,7002,63.984920263290405
Transformer,6,0.06283328910668691,6960,112.39539217948914
ViterbiNet,6,0.049166625936826074,7002,63.6412467956543
Transformer,8,0.03555551767349243,6960,112.05169558525085
ViterbiNet,8,0.025277745127677918,7002,63.703736782073975
Transformer,9,0.021388863523801167,6960,112.72341132164001
ViterbiNet,9,0.019472194910049437,7002,63.75060153007507
Transformer,10,0.015249980886777242,6960,112.38188648223877
ViterbiNet,10,0.011805535753568014,7002,63.7956919670105
Transformer,11,0.005888879696528117,6960,112.11420273780823
ViterbiNet,11,0.005611100395520528,7002,63.57876753807068
Transformer,12,0.001819436550140381,6960,127.71989965438843
ViterbiNet,12,0.0020277676979700726,7002,81.71511745452881
Transformer,13,0.0008333301544189453,6960,128.07919144630432
ViterbiNet,13,0.0006527743736902872,7002,81.88698077201843
Transformer,14,0.0003333324193954468,6960,175.02125096321106
ViterbiNet,14,0.0002870357036590576,7002,98.10191059112549
Transformer,15,3.7036935488382975e-05,6960,167.03875970840454
ViterbiNet,15,0.00010185122489929199,7002,98.18639016151428
Transformer,16,2.7777751286824546e-05,6960,162.9772162437439
ViterbiNet,16,6.481448809305827e-05,7002,97.91442632675171
Transformer,17,0.0,6960,163.18029379844666
ViterbiNet,17,1.8518368403116862e-05,7002,97.82072710990906
Transformer,0,0.18622217953205109,6960,112.06736636161804
ViterbiNet,0,0.180555513103803,7002,63.656842947006226
Transformer,1,0.1674444035689036,6960,112.62970471382141
ViterbiNet,1,0.159583291610082,7002,63.672523021698
Transformer,2,0.14258329153060914,6960,111.28630185127258
ViterbiNet,2,0.13313884715239208,7002,63.547523736953735
Transformer,3,0.1177777361869812,6960,111.92428088188171
ViterbiNet,3,0.11036106805006662,7002,63.5787308216095
Transformer,4,0.10236106932163239,6960,111.93857526779175
ViterbiNet,4,0.08727773527304332,7002,63.56315088272095
Transformer,5,0.08058329065640768,6960,111.55186247825623
ViterbiNet,5,0.06508329093456268,7002,63.53187441825867
Transformer,6,0.06327773431936899,6960,112.12982106208801
ViterbiNet,6,0.04811107138792674,7002,63.73500919342041
Transformer,8,0.03577774127324422,6960,111.42686319351196
ViterbiNet,8,0.024527745842933654,7002,63.53193140029907
Transformer,9,0.02236108680566152,6960,112.0516529083252
ViterbiNet,9,0.016361088355382282,7002,63.500653982162476
Transformer,10,0.013749983906745911,6960,112.02049899101257
ViterbiNet,10,0.008722208142280578,7002,63.51628613471985
Transformer,11,0.0062499910593032835,6960,112.21239185333252
ViterbiNet,11,0.007888872226079304,7002,63.5474956035614
Transformer,12,0.0017777707179387411,6960,127.82774543762207
ViterbiNet,12,0.0019027682145436604,7002,81.90260243415833
Transformer,13,0.0009722195068995158,6960,127.90735507011414
ViterbiNet,13,0.0018333232402801514,7002,81.79322361946106
Transformer,14,0.0002962950865427653,6960,165.89840292930603
ViterbiNet,14,0.00039814651012420654,7002,99.07043099403381
Transformer,15,5.555550257364909e-05,6960,163.2896432876587
ViterbiNet,15,0.00013888816038767497,7002,97.93004631996155
Transformer,16,0.00011111100514729818,6960,163.80835008621216
ViterbiNet,16,5.555530389149984e-05,7002,97.49267721176147
Transformer,17,0.0,6960,163.08656573295593
ViterbiNet,17,1.8518368403116862e-05,7002,98.10188126564026
Transformer,0,0.18638884723186494,6960,112.44221663475037
ViterbiNet,0,0.1810277352730433,7002,63.90681457519531
Transformer,1,0.1648888458808263,6960,112.52036595344543
ViterbiNet,1,0.15863884846369425,7002,63.75056457519531
Transformer,2,0.1422777380545934,6960,112.30169224739075
ViterbiNet,2,0.1327777361869812,7002,63.50061655044556
Transformer,3,0.12033329188823699,6960,111.8330442905426
ViterbiNet,3,0.10838884631792704,7002,63.45379638671875
Transformer,4,0.09974995831648509,6960,112.26951193809509
ViterbiNet,4,0.08627773642539978,7002,63.485015869140625
Transformer,5,0.07649995605150858,6960,111.97357869148254
ViterbiNet,5,0.06758329153060913,7002,63.53742837905884
Transformer,6,0.06299995760122935,6960,112.72343468666077
ViterbiNet,6,0.048999958237012226,7002,63.51638388633728
Transformer,8,0.032416632572809856,6960,112.14547395706177
ViterbiNet,8,0.026916632850964864,7002,63.531874656677246
Transformer,9,0.021277752916018168,6960,111.86425828933716
ViterbiNet,9,0.01749997278054555,7002,63.5631742477417
Transformer,10,0.014944427212079366,6960,112.28593420982361
ViterbiNet,10,0.009666650692621867,7002,63.68811583518982
Transformer,11,0.006499991814295451,6960,112.69221615791321
ViterbiNet,11,0.004805546601613362,7002,63.641255378723145
Transformer,12,0.0014027718702952067,6960,127.84096693992615
ViterbiNet,12,0.0020277671019236247,7002,81.72654819488525
Transformer,13,0.0009166618188222249,6960,127.04818367958069
ViterbiNet,13,0.0007916621367136638,7002,81.80884575843811
Transformer,14,0.0005370356639226278,6960,177.06765460968018
ViterbiNet,14,0.0003333314259847005,7002,98.21125388145447
Transformer,15,5.555530389149984e-05,6960,167.75733470916748
ViterbiNet,15,5.555510520935058e-05,7002,98.9454596042633
Transformer,16,0.00021296262741088868,6960,163.02408003807068
ViterbiNet,16,0.0001388883590698242,7002,98.36747193336487
Transformer,17,8.333325386047363e-05,6960,164.01942825317383
ViterbiNet,17,0.0,7002,97.82069826126099
Transformer,0,0.1854999566078186,6960,112.78588247299194
ViterbiNet,0,0.18027773678302764,7002,63.76624774932861
Transformer,1,0.1640277361869812,6960,112.16106677055359
ViterbiNet,1,0.15611106952031453,7002,63.953715324401855
Transformer,2,0.13966662486394246,6960,112.36405992507935
ViterbiNet,2,0.13097218096256255,7002,63.73501110076904
Transformer,3,0.11847218116124471,6960,112.6765706539154
ViterbiNet,3,0.10819440265496572,7002,63.70373749732971
Transformer,4,0.0978332906961441,6960,111.73928594589233
ViterbiNet,4,0.08974995652834575,7002,63.76622796058655
Transformer,5,0.08261106610298156,6960,112.86006617546082
ViterbiNet,5,0.06705551266670227,7002,63.87557125091553
Transformer,6,0.06058328926563263,6960,112.53602004051208
ViterbiNet,6,0.047472182313601174,7002,63.63791084289551
Transformer,8,0.031888854106267295,6960,112.36412620544434
ViterbiNet,8,0.02311108112335205,7002,63.54751920700073
Transformer,9,0.021138863762219746,6960,112.55150318145752
ViterbiNet,9,0.014916642904281616,7002,64.2036247253418
Transformer,10,0.011222208340962728,6960,112.64529991149902
ViterbiNet,10,0.007583319942156474,7002,63.62572646141052
Transformer,11,0.005472213625907898,6960,112.64530110359192
ViterbiNet,11,0.0048333261410395305,7002,63.500659704208374
Transformer,12,0.002472212513287862,6960,128.70404267311096
ViterbiNet,12,0.0018194361527760824,7002,82.19938325881958
Transformer,13,0.0006944411993026734,6960,127.6459014415741
ViterbiNet,13,0.001069438656171163,7002,82.37608408927917
Transformer,14,0.00024999956289927167,6960,170.56907486915588
ViterbiNet,14,0.0002499989668528239,7002,97.57075715065002
Transformer,15,0.0,6960,164.28940773010254
ViterbiNet,15,0.00012036979198455811,7002,98.16436672210693
Transformer,16,0.0,6960,163.89884686470032
ViterbiNet,16,3.7036736806233724e-05,7002,97.83635520935059
Transformer,17,0.0,6960,163.08656477928162
ViterbiNet,17,1.8518368403116862e-05,7002,97.98917818069458
Transformer,0,0.18594440082708993,6960,111.86423254013062
ViterbiNet,0,0.18036106963952384,7002,63.59439015388489
Transformer,1,0.16449995597203573,6960,112.20793056488037
ViterbiNet,1,0.15724995911121367,7002,63.500659704208374
Transformer,2,0.1416110686461131,6960,111.98920941352844
ViterbiNet,2,0.13374995986620586,7002,63.45379567146301
Transformer,3,0.11969440440336863,6960,111.98924660682678
ViterbiNet,3,0.1115832914908727,7002,63.43813514709473
Transformer,4,0.09791662414868672,6960,112.33279919624329
ViterbiNet,4,0.08772217810153961,7002,63.23514008522034
Transformer,5,0.07663884500662486,6960,112.0048246383667
ViterbiNet,5,0.06577773332595825,7002,63.21947646141052
Transformer,6,0.06130551238854726,6960,112.81971406936646
ViterbiNet,6,0.05066662609577179,7002,63.328826665878296
Transformer,8,0.03536107420921326,6960,111.9111270904541
ViterbiNet,8,0.02449996809164683,7002,63.3920111656189
Transformer,9,0.020527753432591757,6960,112.44222712516785
ViterbiNet,9,0.017361085812250772,7002,63.281962156295776
Transformer,10,0.0130555393298467,6960,112.30165791511536
ViterbiNet,10,0.013277755578358969,7002,63.57876753807068
Transformer,11,0.007277767658233642,6960,112.33287239074707
ViterbiNet,11,0.006972209215164184,7002,63.40693283081055
Transformer,12,0.002791654864947001,6960,127.90735650062561
ViterbiNet,12,0.0025833205382029215,7002,81.6994960308075
Transformer,13,0.000652775764465332,6960,128.09478640556335
ViterbiNet,13,0.0005277748902638754,7002,82.14706420898438
Transformer,14,0.0002222218116124471,6960,166.415842294693
ViterbiNet,14,0.00039814690748850507,7002,97.63324165344238
Transformer,15,0.00019444406032562256,6960,163.39899134635925
ViterbiNet,15,0.00012962917486826578,7002,97.69572758674622
Transformer,16,8.333305517832438e-05,6960,163.7738709449768
ViterbiNet,16,1.8518368403116862e-05,7002,98.07063794136047
Transformer,17,1.8518368403116862e-05,6960,165.4141182899475
ViterbiNet,17,4.629611968994141e-05,7002,97.80507636070251
Transformer,0,0.1853332895040512,6960,112.67646765708923
ViterbiNet,0,0.1808332920074463,7002,64.47494411468506
Transformer,1,0.16477773547172547,6960,112.17665982246399
ViterbiNet,1,0.15655551433563233,7002,63.672494411468506
Transformer,2,0.1417499589920044,6960,112.489013671875
ViterbiNet,2,0.13249995867411296,7002,63.67249250411987
Transformer,3,0.12186107178529104,6960,112.92648434638977
ViterbiNet,3,0.1095277359088262,7002,63.82870864868164
Transformer,4,0.10111106852690378,6960,112.75464820861816
ViterbiNet,4,0.08741662244002024,7002,63.54752469062805
Transformer,5,0.07813884556293488,6960,111.86423444747925
ViterbiNet,5,0.06624995628992716,7002,63.56314563751221
Transformer,6,0.06363884488741557,6960,112.47346639633179
ViterbiNet,6,0.048916625380516054,7002,63.61000895500183
Transformer,8,0.03233329812685649,6960,112.80151867866516
ViterbiNet,8,0.023499969641367593,7002,63.60725736618042
Transformer,9,0.022805526653925576,6960,112.62960457801819
ViterbiNet,9,0.014722201426823935,7002,63.70003604888916
Transformer,10,0.012722205718358357,6960,112.95775055885315
ViterbiNet,10,0.00863887369632721,7002,63.73497986793518
Transformer,11,0.0051944371064503985,6960,112.42660689353943
ViterbiNet,11,0.0077499842643737795,7002,63.84432816505432
Transformer,12,0.002236102819442749,6960,128.53217768669128
ViterbiNet,12,0.0019722115993499757,7002,81.80885124206543
Transformer,13,0.0008749965826670329,6960,127.68865656852722
ViterbiNet,13,0.0008749951918919881,7002,81.87133550643921
Transformer,14,0.0002870362997055054,6960,165.96086049079895
ViterbiNet,14,0.0003240726391474406,7002,98.04573702812195
Transformer,15,0.00020370304584503175,6960,163.97165894508362
ViterbiNet,15,0.00010185122489929199,7002,97.83631825447083
Transformer,16,0.0,6960,163.0865650177002
ViterbiNet,16,6.481448809305827e-05,7002,98.39868688583374
Transformer,17,0.00010185162226359049,6960,163.32088422775269
ViterbiNet,17,3.7036736806233724e-05,7002,97.80507588386536
Transformer,0,0.19002773503462472,6960,113.2389087677002
ViterbiNet,0,0.18130551278591156,7002,63.42255353927612
Transformer,1,0.16361107011636097,6960,112.03609609603882
ViterbiNet,1,0.15658329208691915,7002,63.83296465873718
Transformer,2,0.14199995736281076,6960,111.94234848022461
ViterbiNet,2,0.13236107051372528,7002,63.45379614830017
Transformer,3,0.12186106979846954,6960,111.77051115036011
ViterbiNet,3,0.11041662474473317,7002,63.39131140708923
Transformer,4,0.09899995843569438,6960,112.36411452293396
ViterbiNet,4,0.08483328819274902,7002,63.40693235397339
Transformer,5,0.07847217818101247,6960,112.5515718460083
ViterbiNet,5,0.06441662152608235,7002,63.2663459777832
Transformer,6,0.06263884445031484,6960,112.25481605529785
ViterbiNet,6,0.04919440249602,7002,63.45377564430237
Transformer,8,0.03388885259628296,6960,112.02044701576233
ViterbiNet,8,0.024416636029879254,7002,63.500661849975586
Transformer,9,0.022194416721661885,6960,113.0358374118805
ViterbiNet,9,0.01722219665845235,7002,63.47022032737732
Transformer,10,0.013388871947924296,6960,111.75491237640381
ViterbiNet,10,0.010277760227521261,7002,63.26634168624878
Transformer,11,0.007361101309458415,6960,112.27031207084656
ViterbiNet,11,0.009472205638885497,7002,63.39131045341492
Transformer,12,0.002444434563318888,6960,127.11064338684082
ViterbiNet,12,0.0020138790210088094,7002,82.02754426002502
Transformer,13,0.0006527747710545858,6960,127.90733075141907
ViterbiNet,13,0.0012777707974116008,7002,82.04316592216492
Transformer,14,0.0004907399415969849,6960,164.9454746246338
ViterbiNet,14,0.00023148000240325929,7002,98.17998766899109
Transformer,15,0.00017592549324035644,6960,163.87013816833496
ViterbiNet,15,7.407347361246745e-05,7002,97.36767935752869
Transformer,16,5.555530389149984e-05,6960,163.19994568824768
ViterbiNet,16,4.629611968994141e-05,7002,97.97691869735718
Transformer,17,9.259243806203207e-05,6960,162.9459743499756
ViterbiNet,17,0.0,7002,98.13312315940857
Transformer,0,0.18655551175276439,6960,112.5047357082367
ViterbiNet,0,0.18052773793538412,7002,63.781843423843384
Transformer,1,0.1632777363061905,6960,112.66092252731323
ViterbiNet,1,0.1565277361869812,7002,63.6099853515625
Transformer,2,0.13949995934963227,6960,111.9578902721405
ViterbiNet,2,0.13197218199570973,7002,63.81308674812317
Transformer,3,0.11966662526130677,6960,112.72281241416931
ViterbiNet,3,0.10822218080361684,7002,63.50066041946411
Transformer,4,0.0994166253010432,6960,112.41100859642029
ViterbiNet,4,0.08808328847090403,7002,63.67249417304993
Transformer,5,0.07791662255922953,6960,112.73905658721924
ViterbiNet,5,0.06749995569388072,7002,63.50065994262695
Transformer,6,0.06336106856664021,6960,111.89547634124756
ViterbiNet,6,0.050111069083213805,7002,63.547523736953735
Transformer,8,0.03302774449189504,6960,112.12979936599731
ViterbiNet,8,0.023416635195414225,7002,63.18823313713074
Transformer,9,0.02113886257012685,6960,112.05169439315796
ViterbiNet,9,0.016111085414886473,7002,63.28196120262146
Transformer,10,0.016805535356203716,6960,112.1454222202301
ViterbiNet,10,0.010527758002281189,7002,63.82676410675049
Transformer,11,0.005055548747380575,6960,111.98920965194702
ViterbiNet,11,0.009222205281257629,7002,63.77739882469177
Transformer,12,0.0022916577259699503,6960,128.0967984199524
ViterbiNet,12,0.0023888784646987917,7002,81.87133145332336
Transformer,13,0.0008611079057057699,6960,127.23561143875122
ViterbiNet,13,0.0010138829549153647,7002,82.15251541137695
Transformer,14,0.0003518509864807129,6960,191.87669110298157
ViterbiNet,14,0.0005648122231165568,7002,98.02373194694519
Transformer,15,0.00010185142358144124,6960,168.10100865364075
ViterbiNet,15,0.00041666507720947263,7002,98.14878296852112
Transformer,16,0.0,6960,164.0559811592102
ViterbiNet,16,5.555530389149984e-05,7002,98.0188775062561
Transformer,17,3.7036935488382975e-05,6960,163.6333110332489
ViterbiNet,17,1.8518368403116862e-05,7002,97.71134853363037
Transformer,0,0.18563884635766348,6960,112.56719398498535
ViterbiNet,0,0.18072218159834544,7002,63.61000943183899
Transformer,1,0.1631110692024231,6960,111.86423659324646
ViterbiNet,1,0.15616662422815958,7002,63.750601291656494
Transformer,2,0.14197218000888825,6960,113.17645311355591
ViterbiNet,2,0.133527734875679,7002,63.67249536514282
Transformer,3,0.1189166263739268,6960,112.4578492641449
ViterbiNet,3,0.1086666230360667,7002,63.81308174133301
Transformer,4,0.10036106904347737,6960,112.1540138721466
ViterbiNet,4,0.08738884369532267,7002,63.46941685676575
Transformer,5,0.07930551211039226,6960,112.36412215232849
ViterbiNet,5,0.06541662434736888,7002,63.6412513256073
Transformer,6,0.06424995601177215,6960,112.41098427772522
ViterbiNet,6,0.04816662569840749,7002,63.750601291656494
Transformer,8,0.03399996380011241,6960,112.23914813995361
ViterbiNet,8,0.024638858834902445,7002,63.91402792930603
Transformer,9,0.024499970277150472,6960,112.41097903251648
ViterbiNet,9,0.01713886280854543,7002,63.59438681602478
Transformer,10,0.014027758042017618,6960,112.62967443466187
ViterbiNet,10,0.009361095031102499,7002,63.50066351890564
Transformer,11,0.005583324631055196,6960,112.08297085762024
ViterbiNet,11,0.006833320260047912,7002,63.96482539176941
Transformer,12,0.0021249920129776,6960,128.2197515964508
ViterbiNet,12,0.002347212036450704,7002,81.85827994346619
Transformer,13,0.0007499974966049195,6960,127.67300772666931
ViterbiNet,13,0.001499992609024048,7002,81.8869526386261
Transformer,14,0.00023148099581400553,6960,165.74218940734863
ViterbiNet,14,0.0005277758836746216,7002,97.89880561828613
Transformer,15,0.00012037018934885661,6960,162.7116255760193
ViterbiNet,15,0.00024073998133341472,7002,97.74259209632874
Transformer,16,0.0,6960,163.02404952049255
ViterbiNet,16,4.629611968994141e-05,7002,97.77147817611694
Transformer,17,0.00012037018934885661,6960,162.76722240447998
ViterbiNet,17,0.0,7002,97.68010711669922
Transformer,0,0.18402773539225262,6960,112.80150485038757
ViterbiNet,0,0.18074995934963226,7002,63.46941828727722
Transformer,1,0.16236106991767885,6960,112.00485420227051
ViterbiNet,1,0.16024995644887288,7002,63.500662088394165
Transformer,2,0.1386944047609965,6960,112.39535713195801
ViterbiNet,2,0.13299995799859365,7002,63.516282081604004
Transformer,3,0.12069440325101216,6960,112.83278346061707
ViterbiNet,3,0.10927773455778758,7002,63.70373725891113
Transformer,4,0.09988884667555491,6960,112.70781326293945
ViterbiNet,4,0.08591662247975668,7002,63.67249512672424
Transformer,5,0.07933329045772552,6960,112.40258955955505
ViterbiNet,5,0.06738884607950846,7002,63.531901836395264
Transformer,6,0.06261106808980306,6960,112.52035665512085
ViterbiNet,6,0.0464166263739268,7002,63.65687394142151
Transformer,8,0.03433329701423645,6960,111.98923230171204
ViterbiNet,8,0.026333301067352294,7002,63.64125156402588
Transformer,9,0.022694416642189026,6960,112.41100835800171
ViterbiNet,9,0.019083305199941,7002,63.51628136634827
Transformer,10,0.013611092567443847,6960,111.73929572105408
ViterbiNet,10,0.010111095309257507,7002,63.43814492225647
Transformer,11,0.005722213784853617,6960,112.12982153892517
ViterbiNet,11,0.0074722067515055335,7002,63.2819619178772
Transformer,12,0.001958324909210205,6960,127.51682305335999
ViterbiNet,12,0.0016388805707295735,7002,82.41974091529846
Transformer,13,0.0009861071904500327,6960,127.67301058769226
ViterbiNet,13,0.0007499965031941731,7002,81.73566365242004
Transformer,14,0.0002685179313023885,6960,170.03794598579407
ViterbiNet,14,0.00043518265088399253,7002,97.94566750526428
Transformer,15,0.0001481477419535319,6960,164.4143786430359
ViterbiNet,15,0.0002499989668528239,7002,97.91442561149597
Transformer,16,7.407387097676595e-05,6960,162.93032455444336
ViterbiNet,16,4.629611968994141e-05,7002,97.47703456878662
Transformer,17,1.8518368403116862e-05,6960,163.63328409194946
ViterbiNet,17,3.7036736806233724e-05,7002,98.00350499153137
Transformer,0,0.187305512825648,6960,111.89501070976257
ViterbiNet,0,0.1814999598264694,7002,63.64122939109802
Transformer,1,0.16736106912295023,6960,112.00485372543335
ViterbiNet,1,0.15758329232533771,7002,63.594388008117676
Transformer,2,0.14352773745854697,6960,112.06737542152405
ViterbiNet,2,0.13202773670355478,7002,63.85994076728821
Transformer,3,0.11905551532904307,6960,112.14547610282898
ViterbiNet,3,0.10833329220612843,7002,63.406902551651
Transformer,4,0.10024995764096578,6960,112.42662954330444
ViterbiNet,4,0.08574995756149292,7002,64.04740619659424
Transformer,5,0.08238884568214416,6960,111.87988305091858
ViterbiNet,5,0.06547217905521392,7002,63.469521045684814
Transformer,6,0.06155551334222158,6960,112.2091805934906
ViterbiNet,6,0.049166624943415324,7002,63.68811631202698
Transformer,8,0.031055520375569662,6960,111.9110996723175
ViterbiNet,8,0.025499967336654664,7002,63.547523736953735
Transformer,9,0.023694416483243306,6960,112.36412262916565
ViterbiNet,9,0.012861090103785196,7002,63.54752326011658
Transformer,10,0.011833317279815674,6960,112.52036190032959
ViterbiNet,10,0.008583317796389262,7002,63.51627588272095
